monster_code,OverrideNameTextID,NamePrefixID,OverridePartnerSkillTextID,IsPal,Tribe,BPClass,ZukanIndex,ZukanIndexSuffix,Size,Rarity,ElementType1,ElementType2,GenusCategory,Organization,weapon,WeaponEquip,HP,MeleeAttack,ShotAttack,Defense,Support,CraftSpeed,EnemyReceiveDamageRate,CaptureRateCorrect,ExpRatio,Price,AIResponse,AISightResponse,SlowWalkSpeed,WalkSpeed,RunSpeed,RideSprintSpeed,TransportSpeed,IsBoss,IsTowerBoss,BattleBGM,IgnoreLeanBack,IgnoreBlowAway,MaxFullStomach,FullStomachDecreaseRate,FoodAmount,ViewingDistance,ViewingAngle,HearingRate,NooseTrap,Nocturnal,BiologicalGrade,Predator,Edible,Stamina,MaleProbability,CombiRank,WorkSuitability_EmitFlame,WorkSuitability_Watering,WorkSuitability_Seeding,WorkSuitability_GenerateElectricity,WorkSuitability_Handcraft,WorkSuitability_Collection,WorkSuitability_Deforest,WorkSuitability_Mining,WorkSuitability_OilExtraction,WorkSuitability_ProductMedicine,WorkSuitability_Cool,WorkSuitability_Transport,WorkSuitability_MonsterFarm,PassiveSkill1,PassiveSkill2,PassiveSkill3,PassiveSkill4
FlameBuffalo,None,None,None,True,EPalTribeID::FlameBuffalo,FlameBuffalo,42,,EPalSizeType::M,4,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,85,100,95,95,100,100,1.0,1.0,1.0,3520.0,Warlike,None,87,87,600,800,343,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,3,False,True,100,50,790,2,0,0,0,0,0,1,0,0,0,0,0,0,None,None,None,None
ThunderDog,None,None,None,True,EPalTribeID::ThunderDog,ThunderDog,60,,EPalSizeType::M,5,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,100,80,100,100,1.0,1.0,1.0,3880.0,Warlike,None,110,210,700,1150,455,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,False,3,True,True,100,50,740,0,0,0,2,0,0,0,0,0,0,0,0,0,None,None,None,None
CuteMole,None,None,None,True,EPalTribeID::CuteMole,CuteMole,22,,EPalSizeType::XS,1,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,65,100,80,50,100,100,1.0,1.0,1.0,1360.0,Escape_to_Battle,None,30,60,300,550,240,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1220,0,0,0,0,1,0,0,1,0,0,0,1,0,None,None,None,None
BlackMetalDragon,None,None,None,True,EPalTribeID::BlackMetalDragon,BlackMetalDragon,98,,EPalSizeType::XL,9,EPalElementType::Dragon,EPalElementType::Dark,EPalGenusCategoryType::Monster,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,125,125,100,100,1.0,1.0,1.0,8200.0,Warlike,None,100,150,600,800,375,False,False,EPalBattleBGMType::Strong,False,False,600,1.0,9,25,90,1.0,False,True,5,False,True,300,50,150,0,0,0,0,1,0,0,4,3,0,0,0,0,Deffence_up1,None,None,None
GrassRabbitMan,None,None,None,True,EPalTribeID::GrassRabbitMan,GrassRabbitMan,77,,EPalSizeType::M,8,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,115,90,100,100,1.0,1.0,1.0,2200.0,Warlike,None,50,195,500,700,275,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,5,False,True,100,50,990,0,0,2,0,3,3,2,0,0,0,0,2,0,None,None,None,None
IceFox,None,None,None,True,EPalTribeID::IceFox,IceFox,57,,EPalSizeType::S,5,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,95,105,100,100,1.0,1.0,1.0,3730.0,Warlike,None,65,130,600,750,315,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,3,False,True,100,50,760,0,0,0,0,0,0,0,0,0,0,2,0,0,None,None,None,None
JetDragon,None,None,None,True,EPalTribeID::JetDragon,JetDragon,111,,EPalSizeType::XL,20,EPalElementType::Dragon,EPalElementType::None,EPalGenusCategoryType::Dragon,EPalOrganizationType::None,EPalWeaponType::None,False,110,100,140,110,100,100,1.0,1.0,1.0,8680.0,Warlike,None,600,800,1700,3300,1250,False,False,EPalBattleBGMType::Legend,False,False,600,1.0,9,25,90,1.0,False,False,5,False,True,100,50,90,0,0,0,0,0,3,0,0,3,0,0,0,0,Legend,ElementBoost_Dragon_2_PAL,None,None
DreamDemon,None,None,None,True,EPalTribeID::DreamDemon,DreamDemon,19,,EPalSizeType::XS,1,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,75,60,100,100,1.0,1.0,1.0,1330.0,Friendly,None,70,140,300,550,220,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,True,0,False,True,100,50,1230,0,0,0,0,1,1,0,0,0,0,0,1,0,None,None,None,None
Monkey,None,None,None,True,EPalTribeID::Monkey,Monkey,8,,EPalSizeType::XS,1,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,100,70,70,100,100,1.2,1.1,1.0,1280.0,Escape_to_Battle,None,48,48,300,400,174,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1250,0,0,1,0,1,1,1,0,0,0,0,1,0,None,None,None,None
Manticore,None,None,None,True,EPalTribeID::Manticore,Manticore,84,,EPalSizeType::L,7,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,105,100,110,80,100,100,1.0,1.0,1.0,4040.0,Warlike,None,90,180,750,900,465,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,710,3,0,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
Manticore_Dark,None,None,None,True,EPalTribeID::Manticore_Dark,Manticore_Dark,84,B,EPalSizeType::L,8,EPalElementType::Fire,EPalElementType::Dark,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,105,100,115,80,100,100,1.0,1.0,1.0,4360.0,Warlike,None,60,90,750,900,420,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,True,5,True,True,100,50,670,3,0,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
KingAlpaca,None,None,None,True,EPalTribeID::KingAlpaca,KingAlpaca,89,,EPalSizeType::XL,8,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,120,100,85,90,100,100,1.0,1.0,1.0,5800.0,Escape_to_Battle,None,80,80,500,700,290,False,False,EPalBattleBGMType::Cool,False,False,475,1.0,7,25,90,1.0,False,False,5,False,True,100,90,470,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
KingAlpaca_Ice,None,None,None,True,EPalTribeID::KingAlpaca_Ice,KingAlpaca_Ice,89,B,EPalSizeType::XL,9,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,120,100,85,90,100,100,1.0,1.0,1.0,6100.0,Escape_to_Battle,None,80,80,500,700,290,False,False,EPalBattleBGMType::Cool,False,False,475,1.0,7,25,90,1.0,False,False,5,False,True,100,90,440,0,0,0,0,0,1,0,0,0,0,3,0,0,None,None,None,None
PlantSlime,None,None,None,True,EPalTribeID::PlantSlime,PlantSlime,13,,EPalSizeType::XS,1,EPalElementType::Leaf,EPalElementType::Earth,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,70,70,100,100,1.8,1.3,1.0,1310.0,Escape_to_Battle,None,50,50,300,400,175,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1240,0,0,1,0,0,0,0,0,0,0,0,0,0,None,None,None,None
PlantSlime_Flower,PAL_NAME_PlantSlime,None,PARTNERSKILL_PlantSlime,True,EPalTribeID::PlantSlime,PlantSlime_Flower,13,B,EPalSizeType::XS,10,EPalElementType::Leaf,EPalElementType::Earth,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,70,70,100,100,1.8,1.3,1.0,1310.0,Escape_to_Battle,None,50,50,300,400,175,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1240,0,0,1,0,0,0,0,0,0,0,0,0,0,None,None,None,None
DarkMutant,None,None,None,True,EPalTribeID::DarkMutant,DarkMutant,-1,,EPalSizeType::M,5,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,100,100,100,100,1.0,1.0,1.0,3960.0,Warlike,None,100,150,550,700,350,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,True,99,False,True,100,50,0,0,0,0,0,3,0,0,0,0,3,0,2,0,None,None,None,None
MopBaby,None,None,None,True,EPalTribeID::MopBaby,MopBaby,53,,EPalSizeType::XS,1,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,60,100,60,60,100,100,1.3,1.1,1.0,1180.0,Escape_to_Battle,None,55,100,250,400,175,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1300,0,0,0,0,0,1,0,0,0,0,1,0,0,None,None,None,None
MopKing,None,None,None,True,EPalTribeID::MopKing,MopKing,54,,EPalSizeType::L,6,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,90,90,100,100,1.0,1.0,1.0,6400.0,Escape_to_Battle,None,60,120,300,500,210,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,5,False,True,100,50,410,0,0,0,0,0,2,0,0,0,0,2,0,0,None,None,None,None
CatMage,None,None,None,True,EPalTribeID::CatMage,CatMage,75,,EPalSizeType::M,6,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,105,90,100,100,1.0,1.0,1.0,4120.0,Warlike,None,70,145,440,620,292,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,True,3,False,True,100,50,700,0,0,0,0,2,0,0,0,0,2,0,2,0,None,None,None,None
PinkRabbit,None,None,None,True,EPalTribeID::PinkRabbit,PinkRabbit,39,,EPalSizeType::XS,1,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,75,100,65,70,100,100,1.0,1.0,1.0,1160.0,Escape_to_Battle,None,50,100,245,350,172,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1310,0,0,0,0,1,1,0,0,0,0,0,1,0,None,None,None,None
ThunderBird,None,None,None,True,EPalTribeID::ThunderBird,ThunderBird,73,,EPalSizeType::L,6,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,105,100,115,80,100,100,1.0,1.0,1.0,7490.0,Warlike,None,100,200,750,1200,375,False,False,EPalBattleBGMType::Cool,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,160,50,220,0,0,0,2,0,1,0,0,0,0,0,3,0,None,None,None,None
HerculesBeetle,None,None,None,True,EPalTribeID::HerculesBeetle,HerculesBeetle,92,,EPalSizeType::L,8,EPalElementType::Earth,EPalElementType::Leaf,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,120,100,100,120,100,100,1.0,1.0,1.0,6830.0,Warlike,None,55,110,500,600,110,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,85,340,0,0,1,0,1,0,3,0,0,0,0,3,0,Deffence_up1,None,None,None
SaintCentaur,None,None,None,True,EPalTribeID::SaintCentaur,SaintCentaur,108,,EPalSizeType::L,20,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,130,110,120,145,100,100,1.0,1.0,1.0,8810.0,Warlike,None,50,100,800,1400,450,False,False,EPalBattleBGMType::Legend,False,False,600,1.0,9,25,90,1.0,False,False,5,False,True,100,50,80,0,0,0,0,0,0,2,2,0,0,0,0,0,Legend,ElementBoost_Normal_2_PAL,None,None
NightFox,None,None,None,True,EPalTribeID::NightFox,NightFox,21,,EPalSizeType::XS,6,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,75,70,85,70,140,100,1.0,1.0,1.0,1480.0,Escape_to_Battle,None,30,60,300,500,164,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1180,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
CaptainPenguin,None,None,None,True,EPalTribeID::CaptainPenguin,CaptainPenguin,11,,EPalSizeType::L,6,EPalElementType::Water,EPalElementType::Ice,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,95,70,95,95,100,100,1.0,1.0,1.0,5410.0,Warlike,None,50,110,450,600,280,False,False,EPalBattleBGMType::Cute,False,False,525,1.0,8,25,90,1.0,False,False,3,False,True,100,50,520,0,2,0,0,2,0,0,2,0,0,2,2,0,None,None,None,None
WeaselDragon,None,None,None,True,EPalTribeID::WeaselDragon,WeaselDragon,55,,EPalSizeType::M,4,EPalElementType::Ice,EPalElementType::Dragon,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,80,80,100,100,1.0,1.0,1.0,3450.0,Escape_to_Battle,None,100,180,600,800,390,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,50,800,0,0,0,0,0,1,0,0,0,0,1,0,0,None,None,None,None
SkyDragon,None,None,None,True,EPalTribeID::SkyDragon,SkyDragon,95,,EPalSizeType::L,7,EPalElementType::Dragon,EPalElementType::None,EPalGenusCategoryType::Dragon,EPalOrganizationType::None,EPalWeaponType::None,False,105,100,100,100,100,100,1.0,1.0,1.0,6830.0,NotInterested,None,120,240,800,950,470,False,False,EPalBattleBGMType::Cute,False,False,300,1.0,4,25,90,1.0,False,False,5,False,True,220,50,350,0,0,0,0,1,2,0,2,0,0,0,3,0,None,None,None,None
HadesBird,None,None,None,True,EPalTribeID::HadesBird,HadesBird,97,,EPalSizeType::L,7,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,125,100,100,100,1.0,1.0,1.0,7840.0,Warlike,None,100,100,700,1100,450,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,True,5,True,True,170,50,190,0,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None
RedArmorBird,None,None,None,True,EPalTribeID::RedArmorBird,RedArmorBird,74,,EPalSizeType::L,7,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,95,100,105,120,100,100,1.0,1.0,1.0,6720.0,Warlike,None,100,200,800,1300,375,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,150,50,380,3,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None
Ronin,None,None,None,True,EPalTribeID::Ronin,Ronin,72,,EPalSizeType::M,7,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,100,125,80,100,100,1.0,1.0,1.0,4520.0,Warlike,None,80,160,600,900,320,False,False,EPalBattleBGMType::Cool,False,False,300,1.0,4,25,90,1.0,False,False,5,False,True,100,50,640,2,0,0,0,1,1,3,0,0,0,0,2,0,None,None,None,None
FlyingManta,None,None,None,True,EPalTribeID::FlyingManta,FlyingManta,25,,EPalSizeType::M,3,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,80,100,70,80,100,100,1.2,1.1,1.0,2860.0,Escape_to_Battle,None,30,150,550,700,350,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,50,870,0,1,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None
BlackCentaur,None,None,None,True,EPalTribeID::BlackCentaur,BlackCentaur,109,,EPalSizeType::L,20,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,130,100,145,120,100,100,1.0,1.0,1.0,8930.0,Warlike,None,100,350,900,1600,625,False,False,EPalBattleBGMType::Legend,False,False,600,1.0,9,25,90,1.0,False,True,5,False,True,100,50,70,0,0,0,0,0,0,2,2,0,0,0,0,0,Legend,ElementBoost_Dark_2_PAL,None,None
FlowerDoll,None,None,None,True,EPalTribeID::FlowerDoll,FlowerDoll,87,,EPalSizeType::M,8,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,95,100,100,100,1.0,1.0,1.0,3590.0,Escape_to_Battle,None,100,150,550,700,350,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,3,False,True,100,50,780,0,0,3,0,2,2,0,0,0,2,0,1,0,None,None,None,None
NaughtyCat,None,None,None,True,EPalTribeID::NaughtyCat,NaughtyCat,52,,EPalSizeType::L,6,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,110,100,80,80,100,100,1.0,1.0,1.0,5510.0,Friendly,None,32,64,600,800,332,False,False,EPalBattleBGMType::Cute,False,False,300,1.0,4,25,90,1.0,False,False,1,False,True,100,50,510,0,0,0,0,0,2,0,0,0,0,0,0,0,None,None,None,None
CuteButterfly,None,None,None,True,EPalTribeID::CuteButterfly,CuteButterfly,41,,EPalSizeType::M,4,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,80,80,100,100,1.0,1.0,1.0,5700.0,Escape_to_Battle,None,30,150,550,700,350,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,50,490,0,0,2,0,0,0,0,0,0,1,0,0,0,None,None,None,None
DarkScorpion,None,None,None,True,EPalTribeID::DarkScorpion,DarkScorpion,99,,EPalSizeType::L,9,EPalElementType::Dark,EPalElementType::Earth,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,100,130,100,100,1.0,1.0,1.0,7050.0,Warlike,None,100,200,1000,1200,600,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,True,5,True,True,100,50,260,0,0,0,0,0,0,2,3,0,0,0,0,0,None,None,None,None
ThunderDragonMan,None,None,None,True,EPalTribeID::ThunderDragonMan,ThunderDragonMan,106,,EPalSizeType::L,9,EPalElementType::Dragon,EPalElementType::Electricity,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,130,100,100,100,1.0,1.0,1.0,8320.0,Warlike,None,100,185,900,1200,250,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,140,0,0,0,4,2,0,0,0,0,0,0,3,0,ElementBoost_Thunder_2_PAL,None,None,None
WoolFox,None,None,None,True,EPalTribeID::WoolFox,WoolFox,18,,EPalSizeType::XS,1,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,70,75,100,100,1.7,1.3,1.0,1420.0,Escape_to_Battle,None,20,40,300,450,170,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1455,0,0,0,0,0,1,0,0,0,0,0,0,1,None,None,None,None
LazyCatfish,None,None,None,True,EPalTribeID::LazyCatfish,LazyCatfish,43,,EPalSizeType::M,4,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::Fish,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,70,95,100,100,1.0,1.0,1.0,4690.0,NotInterested,None,100,150,450,600,300,False,False,EPalBattleBGMType::Cute,False,False,300,1.0,4,25,90,1.0,False,False,0,False,True,100,50,895,0,1,0,0,0,0,0,2,1,0,0,1,0,None,None,None,None
LavaGirl,None,None,None,True,EPalTribeID::LavaGirl,LavaGirl,70,,EPalSizeType::XS,1,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,60,100,70,80,100,100,1.3,1.1,1.0,2500.0,Escape_to_Battle,None,65,98,250,375,140,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1405,1,0,0,0,1,0,0,0,0,0,0,1,1,None,None,None,None
FlameBambi,None,None,None,True,EPalTribeID::FlameBambi,FlameBambi,9,,EPalSizeType::S,2,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,75,100,70,75,100,100,1.3,1.1,1.0,2950.0,Escape_to_Battle,None,70,100,400,550,-1,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,50,1155,1,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
