Item,OverrideName,OverrideDescription,IconName,TypeA,TypeB,Rank,Rarity,MaxStackCount,Weight,Price,SortID,bInTreasureBox,bNotConsumed,bEnableHandcraft,TechnologyTreeLock,ItemStaticClass,ItemDynamicClass,ItemActorClass,ItemStaticMeshName,VisualBlueprintClassName,VisualBlueprintClassSoft,DropItemType,Editor_RowNameHash,RestoreSatiety,RestoreConcentration,RestoreSanity,RestoreHealth,GrantEffect1Id,GrantEffect1Time,GrantEffect2Id,GrantEffect2Time,GrantEffect3Id,GrantEffect3Time,Durability,ElementType,bSleepWeapon,MagazineSize,SneakAttackRate,PhysicalAttackValue,HPValue,PhysicalDefenseValue,ShieldValue,MagicAttackValue,MagicDefenseValue,PassiveSkillName,WazaID,CorruptionFactor,FloatValue1
Head014_2,ITEM_NAME_Head014,ITEM_DESC_Head014,Head014,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,1,1,4.0,216,1261,False,False,False,0,CommonArmor,CommonArmor,Head014,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1494027646,0,0,0,0,0,0.0,0,0.0,0,0.0,240,EPalElementType::None,False,0,1.0,0,90,30,0,0,0,ElementResist_Normal_1,EPalWazaID::None,0.0,0.0
Head014_3,ITEM_NAME_Head014,ITEM_DESC_Head014,Head014,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,2,1,4.0,270,1262,False,False,False,0,CommonArmor,CommonArmor,Head014,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,282901765,0,0,0,0,0,0.0,0,0.0,0,0.0,300,EPalElementType::None,False,0,1.0,0,135,45,0,0,0,ElementResist_Normal_1,EPalWazaID::None,0.0,0.0
Head014_4,ITEM_NAME_Head014,ITEM_DESC_Head014,Head014,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,3,1,4.0,324,1263,False,False,False,0,CommonArmor,CommonArmor,Head014,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-400083521,0,0,0,0,0,0.0,0,0.0,0,0.0,360,EPalElementType::None,False,0,1.0,0,180,60,0,0,0,ElementResist_Normal_1,EPalWazaID::None,0.0,0.0
Head014_5,ITEM_NAME_Head014,ITEM_DESC_Head014,Head014,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,4,1,4.0,396,1264,False,False,False,0,CommonArmor,CommonArmor,Head014,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-636301230,0,0,0,0,0,0.0,0,0.0,0,0.0,440,EPalElementType::None,False,0,1.0,0,240,80,0,0,0,ElementResist_Normal_1,EPalWazaID::None,0.0,0.0
Head015,None,None,Head015,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,0,1,4.0,180,1260,False,False,False,0,CommonArmor,CommonArmor,Head015,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1097878336,0,0,0,0,0,0.0,0,0.0,0,0.0,200,EPalElementType::None,False,0,1.0,0,60,20,0,0,0,ElementResist_Leaf_1,EPalWazaID::None,0.0,0.0
Head015_2,ITEM_NAME_Head015,ITEM_DESC_Head015,Head015,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,1,1,4.0,216,1261,False,False,False,0,CommonArmor,CommonArmor,Head015,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1057989391,0,0,0,0,0,0.0,0,0.0,0,0.0,240,EPalElementType::None,False,0,1.0,0,90,30,0,0,0,ElementResist_Leaf_1,EPalWazaID::None,0.0,0.0
Head015_3,ITEM_NAME_Head015,ITEM_DESC_Head015,Head015,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,2,1,4.0,270,1262,False,False,False,0,CommonArmor,CommonArmor,Head015,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1090353833,0,0,0,0,0,0.0,0,0.0,0,0.0,300,EPalElementType::None,False,0,1.0,0,135,45,0,0,0,ElementResist_Leaf_1,EPalWazaID::None,0.0,0.0
Head015_4,ITEM_NAME_Head015,ITEM_DESC_Head015,Head015,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,3,1,4.0,324,1263,False,False,False,0,CommonArmor,CommonArmor,Head015,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1869555840,0,0,0,0,0,0.0,0,0.0,0,0.0,360,EPalElementType::None,False,0,1.0,0,180,60,0,0,0,ElementResist_Leaf_1,EPalWazaID::None,0.0,0.0
Head015_5,ITEM_NAME_Head015,ITEM_DESC_Head015,Head015,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,4,1,4.0,396,1264,False,False,False,0,CommonArmor,CommonArmor,Head015,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-728837074,0,0,0,0,0,0.0,0,0.0,0,0.0,440,EPalElementType::None,False,0,1.0,0,240,80,0,0,0,ElementResist_Leaf_1,EPalWazaID::None,0.0,0.0
Head016,None,None,Head016,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,0,1,4.0,180,1260,False,False,False,0,CommonArmor,CommonArmor,Head016,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1176552765,0,0,0,0,0,0.0,0,0.0,0,0.0,200,EPalElementType::None,False,0,1.0,0,60,20,0,0,0,ElementResist_Ice_1,EPalWazaID::None,0.0,0.0
Head016_2,ITEM_NAME_Head016,ITEM_DESC_Head016,Head016,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,1,1,4.0,216,1261,False,False,False,0,CommonArmor,CommonArmor,Head016,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1214160040,0,0,0,0,0,0.0,0,0.0,0,0.0,240,EPalElementType::None,False,0,1.0,0,90,30,0,0,0,ElementResist_Ice_1,EPalWazaID::None,0.0,0.0
Head016_3,ITEM_NAME_Head016,ITEM_DESC_Head016,Head016,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,2,1,4.0,270,1262,False,False,False,0,CommonArmor,CommonArmor,Head016,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1561836227,0,0,0,0,0,0.0,0,0.0,0,0.0,300,EPalElementType::None,False,0,1.0,0,135,45,0,0,0,ElementResist_Ice_1,EPalWazaID::None,0.0,0.0
Head016_4,ITEM_NAME_Head016,ITEM_DESC_Head016,Head016,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,3,1,4.0,324,1263,False,False,False,0,CommonArmor,CommonArmor,Head016,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1112252428,0,0,0,0,0,0.0,0,0.0,0,0.0,360,EPalElementType::None,False,0,1.0,0,180,60,0,0,0,ElementResist_Ice_1,EPalWazaID::None,0.0,0.0
Head016_5,ITEM_NAME_Head016,ITEM_DESC_Head016,Head016,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,4,1,4.0,396,1264,False,False,False,0,CommonArmor,CommonArmor,Head016,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1693174460,0,0,0,0,0,0.0,0,0.0,0,0.0,440,EPalElementType::None,False,0,1.0,0,240,80,0,0,0,ElementResist_Ice_1,EPalWazaID::None,0.0,0.0
Head017,None,None,Head017,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,0,1,4.0,180,1260,False,False,False,0,CommonArmor,CommonArmor,Head017,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1915197891,0,0,0,0,0,0.0,0,0.0,0,0.0,200,EPalElementType::None,False,0,1.0,0,60,20,0,0,0,ElementResist_Dark_1,EPalWazaID::None,0.0,0.0
Head017_2,ITEM_NAME_Head017,ITEM_DESC_Head017,Head017,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,1,1,4.0,216,1261,False,False,False,0,CommonArmor,CommonArmor,Head017,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1744222245,0,0,0,0,0,0.0,0,0.0,0,0.0,240,EPalElementType::None,False,0,1.0,0,90,30,0,0,0,ElementResist_Dark_1,EPalWazaID::None,0.0,0.0
Head017_3,ITEM_NAME_Head017,ITEM_DESC_Head017,Head017,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,2,1,4.0,270,1262,False,False,False,0,CommonArmor,CommonArmor,Head017,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1716285835,0,0,0,0,0,0.0,0,0.0,0,0.0,300,EPalElementType::None,False,0,1.0,0,135,45,0,0,0,ElementResist_Dark_1,EPalWazaID::None,0.0,0.0
Head017_4,ITEM_NAME_Head017,ITEM_DESC_Head017,Head017,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,3,1,4.0,324,1263,False,False,False,0,CommonArmor,CommonArmor,Head017,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,935593483,0,0,0,0,0,0.0,0,0.0,0,0.0,360,EPalElementType::None,False,0,1.0,0,180,60,0,0,0,ElementResist_Dark_1,EPalWazaID::None,0.0,0.0
Head017_5,ITEM_NAME_Head017,ITEM_DESC_Head017,Head017,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,1,4,1,4.0,396,1264,False,False,False,0,CommonArmor,CommonArmor,Head017,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,506293834,0,0,0,0,0,0.0,0,0.0,0,0.0,440,EPalElementType::None,False,0,1.0,0,240,80,0,0,0,ElementResist_Dark_1,EPalWazaID::None,0.0,0.0
Blueprint_Head001_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7044,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1906584883,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head001_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7045,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-680747474,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head001_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7046,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1330129884,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head001_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7047,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,898812950,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head001_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7048,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1793104232,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head002_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7049,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-748671501,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head002_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7050,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1896663046,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head002_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7051,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,841765312,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head002_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7052,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-474876156,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head002_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7053,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1151081659,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head003_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7054,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,942889718,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head003_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7055,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1966390699,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head003_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7056,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1768859441,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head003_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7057,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1741951091,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head003_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7058,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-836470874,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head004_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7059,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1039937788,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head004_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7060,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1019422968,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head004_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7061,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-343312929,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head004_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7062,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1012541401,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head004_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7063,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,314530936,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head005_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7064,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1821556975,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head005_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7065,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1943170593,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head005_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7066,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1134403402,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head005_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7067,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-271780357,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head005_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7068,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1964866174,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head006_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7069,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-684708096,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head006_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7070,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-981358081,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head006_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7071,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-920831377,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head006_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7072,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,121420090,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head006_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7073,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1152836742,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head007_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7074,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-507981203,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head007_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7075,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-2065204555,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head007_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7076,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1650341433,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head007_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7077,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2062524897,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head007_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7078,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1244173304,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head008_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7079,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,755618687,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head008_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7080,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2139017568,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head008_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7081,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,704772317,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head008_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7082,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1844129656,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head008_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,2500,7083,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2075297161,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head009_1,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,0,9999,0.0,500,7084,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-427578063,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head009_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,800,7085,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-868246964,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head009_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,1300,7086,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-557326635,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Head009_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,1800,7087,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-56688220,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
